COD_RH;                 GRUPO;                TITULO;                PAIS;                ISSN;                AÑO;                AUTORES;
13887;Comercio Electronico en Colombia - GICOECOL; Mobile Web-Based System for Remote-Controlled Electronic Devices and Smart Objects;Estados Unidos;1572-8153;2014; VICENTE GARCIA DIAZ;
13887;Comercio Electronico en Colombia - GICOECOL; Midgar: Generation of heterogeneous objects interconnecting applications. A Domain Specific Language proposal for Internet of Things scenarios.;;1389-1286;2014; B CRISTINA PELAYO GARCIA BUSTELO, JORDAN PASCUAL ESPADA;
13887;Comercio Electronico en Colombia - GICOECOL; Mobile Web-Based System for Remote-Controlled Electronic Devices and Smart Objects;;1572-8153;2014; JORDAN PASCUAL ESPADA, VICENTE GARCIA DIAZ, RUBEN ARISTIDES GONZALEZ CRESPO, OSCAR SANJUAN MARTINEZ, B CRISTINA PELAYO GARCIA BUSTELO, JUAN MANUEL CUEVA LOVELLE;
13887;Comercio Electronico en Colombia - GICOECOL; Midgar: Generation of heterogeneous objects interconnecting applications. A Domain Specific Language proposal for Internet of Things scenarios;España;0169-7552;2014; CRISTIAN GONZALEZ GARCIA;
13887;Comercio Electronico en Colombia - GICOECOL; Inductive Triple Graphs: A Purely Functional Approach to Represent RDF;China;2193-1801;2014; JOSE MARIA ALVAREZ RODRIGUEZ;
13887;Comercio Electronico en Colombia - GICOECOL; A brief introduction to model-driven engineering;Colombia;0123-921X;2014; VICENTE GARCIA DIAZ;
13887;Comercio Electronico en Colombia - GICOECOL; BPMN MUSIM: Approach to improve the domain expert's efficiency in business processes modeling for the generation of specific software applications.;;0957-4174;2014; JORDAN PASCUAL ESPADA, B CRISTINA PELAYO GARCIA BUSTELO, JUAN MANUEL CUEVA LOVELLE;
13887;Comercio Electronico en Colombia - GICOECOL; Vitruvius: An expert system for vehicle sensor tracking and managing application generation;España;1084-8045;2014; CRISTIAN GONZALEZ GARCIA;
13887;Comercio Electronico en Colombia - GICOECOL; KEY USERS AND BOX OFFICE ANALYSIS IN AN INTEREST BASED VIRTUAL COMMUNITY;;1335-9150;2014; I HSIEN TING;
13887;Comercio Electronico en Colombia - GICOECOL; K-anonymous path privacy on social graphs;;1064-1246;2014; I HSIEN TING;
13887;Comercio Electronico en Colombia - GICOECOL; Survey of New Trends in e-Procurement Applying Semantics;España;0166-3615;2014; JOSE MARIA ALVAREZ RODRIGUEZ;
13887;Comercio Electronico en Colombia - GICOECOL; ACOTA: A Multilingual and Semi-Automatic Collaborative Tagging Web-based Approach;España;1540-9589;2014; JOSE MARIA ALVAREZ RODRIGUEZ;
13887;Comercio Electronico en Colombia - GICOECOL; Integration Between IT Governance and Balanced Scorecard;Suiza;1865-1348;2014; JOSE IGNACIO RODRIGUEZ MOLANO, JENNY ALEXANDRA TRIANA CASALLAS, JOSE IGNACIO PALACIOS OSMA;
13887;Comercio Electronico en Colombia - GICOECOL; Reverse electronic auction web tool for B2B;Colombia;0166-3615;2014; GIOVANNY MAURICIO TARAZONA BERMUDEZ, LUZ ANDREA RODRIGUEZ ROJAS, BENJAMIN TORRES ALVAREZ, BEGONA CRISTINA PELAYO GARCIA BUSTELO, OSCAR SAN JUAN MARTINEZ;
13887;Comercio Electronico en Colombia - GICOECOL; Empowering the access to public procurement opportunities by means of linking controlled vocabularies. A case study of Product Scheme Classifications in the European e-Procurement sector;España;0747-5632;2014; JOSE MARIA ALVAREZ RODRIGUEZ;
13887;Comercio Electronico en Colombia - GICOECOL; Performing incremental generation of code in model-driven engineering;Australia;1443-458X;2013; VICENTE GARCIA DIAZ;
13887;Comercio Electronico en Colombia - GICOECOL; Modelo de implementación de soluciones de comercio electrónico;Colombia;1692-3324;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, LILLYANA MARIA GIRALDO MARIN, VICTOR HUGO MEDINA GARCIA;
13887;Comercio Electronico en Colombia - GICOECOL; IMPLEMENTATION MODELS OF ELECTRONIC COMMERCE SOLUTIONS;Colombia;1692-3324;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, VICTOR HUGO MEDINA GARCIA, LILLYANA MARIA GIRALDO MARIN;
13887;Comercio Electronico en Colombia - GICOECOL; Redes de investigación científica: un esfuerzo en el desarrollo de conocimiento en conjunto;Colombia;2248-4728;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, ROBERTO FERRO ESCOBAR;
13887;Comercio Electronico en Colombia - GICOECOL; B2B solution for Latin American Market;Portugal;2166-0727;2013; JOSE IGNACIO PALACIOS OSMA, GIOVANNY MAURICIO TARAZONA BERMUDEZ;
13887;Comercio Electronico en Colombia - GICOECOL; MODELO DE IMPLEMENTACIÓN DE SOLUCIONES DE COMERCIO ELECTRÓNICO;Colombia;1692-3324;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, VICTOR HUGO MEDINA GARCIA, LILLYANA MARIA GIRALDO MARIN;
13887;Comercio Electronico en Colombia - GICOECOL; An Application for Recommender Systems in the Contents Industry;Colombia;0720-678X;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, JORDAN PASCUAL ESPADA, EDWARD ROLANDO NUNEZ VALDEZ;
13887;Comercio Electronico en Colombia - GICOECOL; MODELACION DE SISTEMAS DE RECOMENDACION APLICANDO REDES NEURONALES ARTIFICIALES;Colombia;2248-4728;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, ROBERTO FERRO ESCOBAR, JUAN SEBASTIAN CHAVES;
13887;Comercio Electronico en Colombia - GICOECOL; Modelo para fortalecer el rol de las pymes en el emprendimiento de Bogotá D. C;Colombia;0124-2253;2013; JOSE IGNACIO RODRIGUEZ MOLANO, JENNY ALEXANDRA TRIANA CASALLAS, VICTOR HUGO MEDINA GARCIA;
13887;Comercio Electronico en Colombia - GICOECOL; Kuruma: The Vehicle Automatic Data Capture for Urban Computing Collaborative Systems;España;1989-1660;2013; VICENTE GARCIA DIAZ;
13887;Comercio Electronico en Colombia - GICOECOL; Open Data as a key factor for developing expert systems: a perspective from Spain;Colombia;1989-1660;2013; LUZ ANDREA RODRIGUEZ ROJAS, JUAN MANUEL CUEVA LOVELLE, GIOVANNY MAURICIO TARAZONA BERMUDEZ, CARLOS ENRIQUE MONTENEGRO MARIN;
13887;Comercio Electronico en Colombia - GICOECOL; Reverse Electronic Auction Web Tool for B2B;Países Bajos;0166-3615;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, CRISTINA B PELAYO, OSCAR SANJUAN MARTINEZ, BENJAMIN TORRES ALVAREZ, LUZ ANDREA RODRIGUEZ ROJAS;
13887;Comercio Electronico en Colombia - GICOECOL; Open Data as a key factor for developing expert systems: a perspective from Spain;España;1989-1660;2013; LUZ ANDREA RODRIGUEZ ROJAS, JUAN MANUEL CUEVA LOVELLE, GIOVANNY MAURICIO TARAZONA BERMUDEZ, CARLOS ENRIQUE MONTENEGRO MARIN;
13887;Comercio Electronico en Colombia - GICOECOL; Solución B2B para el mercado Latinoamericano;Portugal;2166-0727;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, JOSE IGNACIO PALACIOS OSMA, BENJAMIN TORRES ALVAREZ;
13887;Comercio Electronico en Colombia - GICOECOL; Redes Interorganizacionales y TIC;Colombia;2344-8288;2013; JOSE IGNACIO RODRIGUEZ MOLANO, JOSE IGNACIO PALACIOS OSMA;
13887;Comercio Electronico en Colombia - GICOECOL; A knowledge management model applied to health tourism in Colombia;Colombia;4020-8737;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, LUZ ANDREA RODRIGUEZ ROJAS, ALEXIS ADAMY ORTIZ, LUZ ANDREA RODRIGUEZ ROJAS;
13887;Comercio Electronico en Colombia - GICOECOL; Discovering Groups for Effective Marketing in Virtual Communities-An Integrated Approach;República de China;0148-2963;2013; I HSIEN TING;
13887;Comercio Electronico en Colombia - GICOECOL; Using Collaborative Virtual Objects Based on Services to Communicate Smart Objects;Colombia;1557-170X;2013; GIOVANNY MAURICIO TARAZONA BERMUDEZ, JORDAN PASCUAL ESPADA, EDWARD ROLANDO NUNEZ VALDEZ;
13887;Comercio Electronico en Colombia - GICOECOL; Towards a Journalist-Based News Recommendation System: The Wesomender Approach;España;0957-4174;2013; JOSE MARIA ALVAREZ RODRIGUEZ;
13887;Comercio Electronico en Colombia - GICOECOL; Gade4all: Developing Multi-platform Videogames based on Domain Specific Languages and Model Driven Engineering;España;1989-1660;2013; EDWARD ROLANDO NUNEZ VALDEZ, JUAN MANUEL CUEVA LOVELLE;
13887;Comercio Electronico en Colombia - GICOECOL; K-anonymous Path Privacy on Social Graphs;República de China;1064-1246;2013; I HSIEN TING;
13887;Comercio Electronico en Colombia - GICOECOL; Anonymous Query on Non-Uniform Data for Location Provacy;República de China;1548-3932;2013; I HSIEN TING;
13887;Comercio Electronico en Colombia - GICOECOL; Propuesta de Implementación de un Modelo de Teletrabajo;Colombia;1646-9895;2013; JOSE IGNACIO PALACIOS OSMA;
13887;Comercio Electronico en Colombia - GICOECOL; Semantic-based QoS management in Cloud Systems: Current Status and Future Challenges;España;0167-739X;2013; JOSE MARIA ALVAREZ RODRIGUEZ;
